## Virus	Name	Coverage
509139941	Mycobacterium phage CASbig	5.62783667465682e-14
238801731	Enterobacteria phage WV8	4.92343086535209e-14
472340572	Vibrio phage VBP47	4.30530752594132e-14
126010846	Vibrio phage VP882	3.7631301663819e-14
560186075	Burkholderia phage JG068	3.28777259681966e-14
216905965	Bacillus phage TP21-L	2.87118051168412e-14
203463359	Mycobacterium phage Solon	2.50624852414736e-14
281416278	Klebsiella phage KP32	2.18671096896888e-14
109392186	Mycobacterium phage Llij	1.90704497018325e-14
194186868	Bacillus phage phi29	1.66238443009214e-14
56692908	Pseudomonas phage F116	1.44844373944717e-14
109289986	Aeromonas phage 25	1.26145013722766e-14
204305660	Mycobacterium phage Cali	1.09808376353384e-14
712915757	Acinetobacter phage vB_AbaM_Acibel004	9.55424552191947e-15
422935762	Helicobacter phage 1961P	8.30905201927117e-15
116221992	Stx2-converting phage 86	7.22269547507686e-15
12657854	Mycobacterium phage Bxb1	6.27535726095148e-15
428782376	Enterobacteria phage HK225	5.44963600042591e-15
418489681	Salmonella phage RE-2010	4.7302595637772e-15
39653674	Streptococcus prophage EJ-1	4.10383055909504e-15
157311299	Enterobacteria phage Phi1	3.55860151962889e-15
225626323	Pseudomonas phage phikF77	3.08427640760343e-15
109521758	Mycobacterium phage Qyrzula	2.67183542959829e-15
206599544	Mycobacterium phage Brujita	2.31338049299827e-15
514051665	Mycobacterium phage BTCU-1	2.00199893118965e-15
157102937	Staphylococcus phage tp310-2	1.73164339092711e-15
327197998	Burkholderia phage KS5	1.49702601205448e-15
148727082	Propionibacterium phage PA6	1.29352524060799e-15
431810571	Erwinia phage phiEaH2	1.11710380402178e-15
712915315	Yersinia phage vB_YenP_AP5	9.64236544167336e-16
31343652	Methanothermobacter wolfeii prophage psiM100	8.31846952506563e-16
358356445	Mycobacterium phage Giles	7.17251383710093e-16
325170966	Vibrio phage ICP1	6.18110041464823e-16
509140039	Clostridium phage vB_CpeS-CP51	5.32383934460674e-16
408905857	Gokushovirinae GNX3R	4.58297093129339e-16
514051256	Halorubrum phage CGphi46	3.94303419881743e-16
28876316	Streptococcus prophage 315.4	3.39057618494449e-16
712915603	Aeromonas phage pAh6-C	2.91389712946141e-16
218457801	Pseudomonas phage SN	2.50282723312579e-16
273809728	Streptococcus phage ALQ13.2	2.14853117103773e-16
89885981	Sodalis phage phiSG1	1.84333699394998e-16
514052000	Vibrio phage JA-1	1.58058644910166e-16
282599392	Pseudomonas phage LUZ7	1.35450410438217e-16
281416213	Enterococcus phage phiFL3A	1.16008297114633e-16
372449904	Rhodococcus phage RER2	9.92984596385696e-17
29028563	Staphylococcus phage 11	8.4945183829417e-17
273809542	Aggregatibacter phage S1249	7.26232754177114e-17
422936709	Clostridium phage phi24R	6.20514219373857e-17
208429855	Clostridium phage 39-O	5.29864063267151e-17
422935796	Staphylococcus phage SMSAP5	4.52180656094237e-17
682124280	Escherichia phage vB_EcoM_PhAPEC2	3.85649010423729e-17
389060322	Bacillus phage PBC1	3.28702575837059e-17
560186125	Ralstonia phage RSB3 DNA	2.79990006343647e-17
563399183	Mycobacterium phage Jovo	2.38346268954519e-17
119443652	Staphylococcus phage phiPVL108	2.02767540049528e-17
563397724	Mycobacterium phage PhatBacter	1.72389404948787e-17
85701379	Bacillus phage WBeta	1.46467936547045e-17
408905840	Propionibacterium phage P104A	1.24363281972072e-17
399528702	Burkholderia phage KL1	1.05525432853372e-17
345461828	Escherichia phage vB_EcoP_G7C	8.94818957048079e-18
460042436	Pelagibacter phage HTVC008M	7.58270148140668e-18
255252682	Salmonella phage c341	6.42127314948164e-18
29566975	Mycobacterium phage Barnyard	5.43405911251482e-18
29566737	Mycobacterium phage Omega	4.59548335380339e-18
209972829	Bacillus phage SPO1	3.88364234602803e-18
372217586	Nocardia phage NBR1	3.27978961815424e-18
422936540	Vibrio phage vB_VchM-138	2.76789097967993e-18
109521437	Mycobacterium phage Wildcat	2.33424094885325e-18
744692834	Salmonella phage LSPA1	1.9671321649108e-18
212499705	Bacteriophage APSE-2	1.65657064100471e-18
84662593	Xanthomonas phage OP1	1.39403065370492e-18
356870838	Rhodobacter phage RcapMu	1.17224388385154e-18
31072008	Streptococcus phage C1	9.85018137098825e-19
327198506	Pseudoalteromonas phage H105_1	8.27081593925232e-19
514050383	Vibrio phage nt-1	6.93949079764794e-19
509142635	Mycobacterium phage Astraea	5.81807316408539e-19
431810239	Enterobacteria phage C-1 INW-2012	4.87416524849588e-19
418487835	Brucella phage Pr	4.0802610512e-19
456351021	Enterobacteria phage UAB_Phi78	3.41302427243252e-19
9630525	Methanobacterium phage psiM2	2.85267035203647e-19
472342987	Vibrio phage VBP32	2.38243798065035e-19
472438181	Leuconostoc phage P793	1.98813743650415e-19
422936640	Pectobacterium phage ZF40	1.65776484537889e-19
9634983	Streptococcus phage Sfi11	1.38117297046905e-19
431809464	Bacillus phage vB_BtS_BMBtp2	1.14979044446421e-19
31044225	Enterobacteria phage BP-4795	9.56382484884213e-20
326783659	Synechococcus phage S-SSM7	7.94847108889609e-20
331027904	Synechococcus phage S-CBS2	6.60041705782326e-20
725950085	Listeria phage WIL-1	5.47635551925411e-20
573007037	Listeria phage LP-125	4.53984479268325e-20
557307993	Lactobacillus phage PL-1	3.76024448484944e-20
17975105	Vibrio phage K139	3.11181242583047e-20
122891714	Staphylococcus phage phiETA2	2.57293896866169e-20
509141289	Mycobacterium phage Chy4	2.12549825126181e-20
481019069	Vibrio phage douglas 12A4	1.75429897559637e-20
384519756	Enterococcus phage EF62phi	1.44661979759992e-20
325171272	Vibrio phage ICP3	1.19181659985708e-20
428781872	Enterobacteria phage mEpX1	9.80990787160926e-21
682123185	Escherichia phage vB_EcoP_PhAPEC5	8.06709345890946e-21
530546138	Mycobacterium phage Trouble	6.6276877893131e-21
431810934	Erwinia phage ENT90	5.43996200782948e-21
9964607	Roseophage SIO1	4.46081880423381e-21
29566108	Mycobacterium phage Che9c	3.65438376344788e-21
730977588	Enterobacteria phage fd strain 478	2.99082139763448e-21
479336529	Pseudomonas phage Phi-S1	2.44534086093917e-21
209552419	Pseudomonas phage PAJU2	1.9973616679585e-21
197085614	Iodobacteriophage phiPLPE	1.62981426865864e-21
195546530	Rhizobium phage 16-3	1.32855418945453e-21
206599880	Mycobacterium phage Fruitloop	1.08187173033259e-21
431810092	Yersinia phage phiR201	8.80081995296186e-22
70727678	Stenotrophomonas phage phiSMA9	7.15182400150681e-22
526176488	Listeria phage LP-110	5.80566809572603e-22
157102938	Staphylococcus phage tp310-3	4.7078715752011e-22
9910036	Mycoplasma phage P1	3.81354846719156e-22
48696910	Burkholderia cenocepacia phage BcepMu	3.08575443024441e-22
530786971	Mycobacterium phage LittleCherry	2.49411212097684e-22
509141009	Phaeocystis globosa virus virophage	2.01366917419771e-22
508177721	Streptomyces phage Lika	1.62395034357315e-22
428782857	Enterobacteria phage HK578	1.30817155476232e-22
89888607	Enterobacteria phage ID2 Moscow_ID_2001	1.05258885121508e-22
326633040	Salmonella phage Vi06	8.45959614372035e-23
29566511	Mycobacterium phage Bxz1	6.79097142221664e-23
89152479	Bacillus phage Fah	5.44502781325814e-23
93007408	Streptomyces phage mu1_6	4.36062419477977e-23
725949470	Bacillus phage CP-51	3.48796337136956e-23
472343131	Cyanophage SS120-1	2.78653251831935e-23
563397110	Pseudomonas phage PAK_P5	2.22340926897122e-23
9629143	Chlamydia phage Chp1	1.77187001584935e-23
526246099	Streptococcus phage SP-QS1	1.4102477392107e-23
158997720	Burkholderia phage Bcep22	1.12099564473135e-23
28876263	Streptococcus pyogenes phage 315.3	8.89920370924737e-24
195982531	Sputnik virophage	7.05554757596107e-24
543170498	Mycobacterium phage Dylan	5.58645352217412e-24
472341456	Cyanophage KBS-S-2A	4.41734142437778e-24
448245045	Pseudomonas phage JBD24	3.48817583699872e-24
568191047	Bacillus phage Glittering	2.750689617901e-24
14251125	Lactococcus phage BK5-T	2.16612592376878e-24
200003956	Bacteroides phage B40-8	1.70340398076963e-24
472343238	Cyanophage S-SSM4	1.33763089426879e-24
408905843	Streptomyces phage SV1	1.04889568800377e-24
9629653	Lactococcus phage sk1	8.21293255092155e-25
479336462	Mycobacterium phage Butters	6.42135375508591e-25
712912224	Lactobacillus phage Ld17	5.01313753310523e-25
327198387	Erwinia phage phiEa104	3.90786440234653e-25
311992750	Acinetobacter phage Acj61	3.04164280261427e-25
13095743	Lactococcus prophage bIL286	2.36378331807733e-25
431809199	Salmonella phage SKML-39	1.8341276597659e-25
712912802	Ruegeria phage DSS3-P1	1.42090638136448e-25
254729462	Cyanophage PSS2	1.0990229983114e-25
47566140	Gokushovirinae Fen672_31	8.4868152816448e-26
32453484	Enterobacteria phage RB69	6.54290247296292e-26
194100305	Enterobacteria phage EcoDS1	5.03587307967765e-26
20330569	Pseudomonas phage phi-6 segment M	3.86944310705407e-26
32128412	Xanthomonas phage Xp10	2.96812416208367e-26
326783215	Prochlorococcus phage Syn33	2.27282467840457e-26
26114633	Vibrio phage VSK	1.73736175162993e-26
47835019	Burkholderia phage Bcep781	1.32569923044628e-26
119952179	Enterobacteria phage N4	1.00976418061819e-26
356870794	Synechococcus phage S-CBS1	7.67723265812192e-27
543171355	Propionibacterium phage PHL010M04	5.82624298457843e-27
472340688	Pseudoalteromonas phage pYD6-A	4.41327289419589e-27
81343928	Enterobacteria phage RTP	3.33664650580531e-27
